game_number,game_name,game_file,target_vertices,success,solve_time_seconds,winning_region_t0,winning_region_t10000,error_message
345,game_0345_branch_3_3,/home/pete/ontime/generated_games/game_0345_branch_3_3.tg,"s0,s2,s9,s10,s11,s12",True,0.104,"s11,s0,s12,s4,s5,s1,s6","s12,s0,s2,s9,s11,s10",
346,game_0346_branch_3_2,/home/pete/ontime/generated_games/game_0346_branch_3_2.tg,s5,True,0.101,"s5,s6,s3,s2",s5,
347,game_0347_branch_3_3,/home/pete/ontime/generated_games/game_0347_branch_3_3.tg,"s0,s6,s7,s8",True,0.103,"s4,s11,s9,s0,s8,s2","s0,s8,s6,s7",
348,game_0348_branch_2_2,/home/pete/ontime/generated_games/game_0348_branch_2_2.tg,,False,0.000,,,No target vertices
349,game_0349_branch_3_2,/home/pete/ontime/generated_games/game_0349_branch_3_2.tg,"s1,s2,s3,s5",True,0.103,s5,"s1,s5,s2,s3",
350,game_0350_branch_2_3,/home/pete/ontime/generated_games/game_0350_branch_2_3.tg,,False,0.000,,,No target vertices
351,game_0351_branch_2_2,/home/pete/ontime/generated_games/game_0351_branch_2_2.tg,s0,True,2.016,"s2,s0",s0,
352,game_0352_branch_4_2,/home/pete/ontime/generated_games/game_0352_branch_4_2.tg,"s0,s2,s6,s8,s14",True,0.100,"s7,s10,s2,s11,s1,s0,s8","s2,s6,s0,s14,s8",
353,game_0353_branch_2_3,/home/pete/ontime/generated_games/game_0353_branch_2_3.tg,"s2,s3",True,0.094,"s1,s3","s3,s2",
354,game_0354_branch_2_2,/home/pete/ontime/generated_games/game_0354_branch_2_2.tg,s0,True,0.097,s1,s0,
355,game_0355_branch_3_2,/home/pete/ontime/generated_games/game_0355_branch_3_2.tg,"s1,s2,s5,s6",True,0.097,"s2,s6,s4,s5","s6,s5,s1,s2",
356,game_0356_branch_3_2,/home/pete/ontime/generated_games/game_0356_branch_3_2.tg,"s4,s5",True,0.083,"s1,s3,s0,s5","s4,s5",
357,game_0357_branch_4_3,/home/pete/ontime/generated_games/game_0357_branch_4_3.tg,"s3,s5,s13,s15,s17,s18,s19,s23,s26,s36,s38,s39",True,0.109,"s0,s24,s31,s39,s34,s29,s27,s5,s20,s13,s28,s4,s22,s14,s1,s6","s36,s26,s19,s15,s13,s17,s18,s5,s23,s3,s39,s38",
358,game_0358_branch_2_3,/home/pete/ontime/generated_games/game_0358_branch_2_3.tg,,False,0.000,,,No target vertices
359,game_0359_branch_3_2,/home/pete/ontime/generated_games/game_0359_branch_3_2.tg,"s0,s2",True,0.103,"s0,s2,s1,s5","s2,s0",
360,game_0360_branch_3_3,/home/pete/ontime/generated_games/game_0360_branch_3_3.tg,"s0,s2,s7",True,0.104,"s8,s5,s6,s1,s4,s3,s11,s10,s9","s7,s0,s2",
361,game_0361_branch_3_2,/home/pete/ontime/generated_games/game_0361_branch_3_2.tg,s5,True,0.102,"s5,s4,s1,s6,s0,s2",s5,
362,game_0362_branch_3_2,/home/pete/ontime/generated_games/game_0362_branch_3_2.tg,"s0,s6",True,0.102,"s2,s6,s4,s5","s6,s0",
363,game_0363_branch_3_2,/home/pete/ontime/generated_games/game_0363_branch_3_2.tg,s6,True,0.100,"s0,s4",s6,
364,game_0364_branch_3_3,/home/pete/ontime/generated_games/game_0364_branch_3_3.tg,"s1,s5,s7,s10",True,0.107,"s6,s8,s11,s12,s2","s5,s10,s1,s7",
365,game_0365_branch_2_3,/home/pete/ontime/generated_games/game_0365_branch_2_3.tg,,False,0.000,,,No target vertices
366,game_0366_branch_3_2,/home/pete/ontime/generated_games/game_0366_branch_3_2.tg,s0,True,0.100,"s5,s3,s6,s2",s0,
367,game_0367_branch_4_3,/home/pete/ontime/generated_games/game_0367_branch_4_3.tg,"s4,s9,s11,s16,s19,s21,s27,s29,s36,s37,s39",True,0.125,"s4,s18,s0,s7,s38,s13,s29,s9,s33,s3,s1,s28,s12,s23,s24,s6,s39,s11,s25,s35,s37,s17,s36,s16,s10,s19,s2,s15","s19,s36,s9,s27,s29,s16,s37,s21,s39,s11,s4",
368,game_0368_branch_4_2,/home/pete/ontime/generated_games/game_0368_branch_4_2.tg,"s1,s4,s10,s12,s14",True,0.094,"s6,s10,s4","s10,s14,s4,s12,s1",
369,game_0369_branch_3_3,/home/pete/ontime/generated_games/game_0369_branch_3_3.tg,"s0,s1,s2,s3,s4,s9",True,0.101,"s8,s0,s11,s9,s2,s6","s2,s3,s4,s0,s9,s1",
370,game_0370_branch_3_3,/home/pete/ontime/generated_games/game_0370_branch_3_3.tg,"s2,s3,s6,s7,s10",True,0.100,"s10,s0,s4,s3,s12","s3,s2,s6,s10,s7",
371,game_0371_branch_2_3,/home/pete/ontime/generated_games/game_0371_branch_2_3.tg,"s0,s1",True,0.108,"s2,s1,s0","s0,s1",
372,game_0372_branch_2_2,/home/pete/ontime/generated_games/game_0372_branch_2_2.tg,s0,True,0.105,,s0,
373,game_0373_branch_3_3,/home/pete/ontime/generated_games/game_0373_branch_3_3.tg,"s0,s1,s7,s8,s9,s10,s11",True,0.100,"s8,s6,s7,s5,s11,s9,s2,s10,s0","s8,s11,s7,s1,s9,s10,s0",
374,game_0374_branch_4_3,/home/pete/ontime/generated_games/game_0374_branch_4_3.tg,"s9,s12,s15,s17,s19,s25,s26,s28,s29,s39",True,0.109,"s29,s2,s16,s38,s35,s6,s11,s15,s8,s19,s26,s39,s21,s22,s9,s3,s30,s27,s7","s25,s9,s28,s17,s39,s29,s12,s19,s26,s15",
375,game_0375_branch_3_3,/home/pete/ontime/generated_games/game_0375_branch_3_3.tg,"s0,s1,s2,s3,s4,s7,s8,s9",True,0.098,"s2,s5,s11,s12,s9,s1,s7","s7,s8,s2,s0,s3,s1,s9,s4",
376,game_0376_branch_3_3,/home/pete/ontime/generated_games/game_0376_branch_3_3.tg,"s0,s2,s3,s7,s12",True,0.098,"s8,s11,s9,s3,s10,s0,s6,s1","s7,s12,s3,s0,s2",
377,game_0377_branch_4_3,/home/pete/ontime/generated_games/game_0377_branch_4_3.tg,"s4,s7,s8,s13,s16,s22,s23,s29,s34,s37,s39",True,0.109,"s2,s28,s17,s15,s1,s39,s3,s24,s35,s6,s29,s33,s7,s23,s25,s14,s0,s9,s37,s11,s8,s30,s31","s23,s34,s29,s22,s7,s16,s39,s8,s4,s37,s13",
378,game_0378_branch_2_2,/home/pete/ontime/generated_games/game_0378_branch_2_2.tg,,False,0.000,,,No target vertices
379,game_0379_branch_2_2,/home/pete/ontime/generated_games/game_0379_branch_2_2.tg,"s0,s1,s2",True,0.093,s1,"s0,s1,s2",
380,game_0380_branch_4_2,/home/pete/ontime/generated_games/game_0380_branch_4_2.tg,"s0,s5,s6,s8,s9,s13",True,0.114,"s10,s9,s11,s1,s4,s3,s0,s7","s0,s9,s8,s5,s6,s13",
381,game_0381_branch_4_3,/home/pete/ontime/generated_games/game_0381_branch_4_3.tg,"s1,s2,s16,s17,s19,s24,s25,s26,s28,s30,s31,s32,s33,s37,s39",True,0.118,"s25,s20,s29,s6,s38,s33,s37,s24,s10,s1,s3,s23,s26,s12,s9,s17,s32,s35,s7","s17,s25,s31,s26,s19,s1,s30,s28,s39,s37,s16,s33,s32,s24,s2",
382,game_0382_branch_4_3,/home/pete/ontime/generated_games/game_0382_branch_4_3.tg,"s3,s11,s15,s16,s23,s25,s27,s31",True,0.107,"s2,s17,s37,s11,s36,s5,s26,s7,s28,s24,s35,s19,s16,s13,s32,s10,s3","s27,s25,s23,s11,s15,s16,s3,s31",
383,game_0383_branch_2_3,/home/pete/ontime/generated_games/game_0383_branch_2_3.tg,"s0,s3",True,0.095,,"s3,s0",
384,game_0384_branch_3_3,/home/pete/ontime/generated_games/game_0384_branch_3_3.tg,"s6,s7,s10",True,0.099,"s2,s7,s8,s3,s6,s5,s11,s10","s7,s10,s6",
385,game_0385_branch_4_3,/home/pete/ontime/generated_games/game_0385_branch_4_3.tg,"s0,s1,s3,s4,s8,s9,s11,s17,s20,s23,s28,s36,s38,s39",True,0.110,"s17,s19,s26,s9,s30,s6,s22,s3,s38,s0,s4,s11,s33,s15,s5,s29,s10,s34,s32,s28,s16,s37","s28,s20,s38,s1,s4,s8,s23,s11,s39,s3,s36,s0,s9,s17",
386,game_0386_branch_3_2,/home/pete/ontime/generated_games/game_0386_branch_3_2.tg,s4,True,0.102,"s6,s4,s1",s4,
387,game_0387_branch_4_3,/home/pete/ontime/generated_games/game_0387_branch_4_3.tg,"s0,s6,s7,s8,s10,s18,s20,s22,s25,s30,s31,s34,s36",True,0.122,"s38,s2,s36,s5,s9,s17,s25,s14,s32,s34,s30,s35,s12,s4,s23,s33,s15,s26,s37,s8,s7,s1,s11,s20","s36,s22,s34,s10,s31,s8,s25,s6,s20,s7,s0,s30,s18",
388,game_0388_branch_3_3,/home/pete/ontime/generated_games/game_0388_branch_3_3.tg,"s5,s8,s9,s10,s12",True,0.099,"s4,s0,s10,s6,s9,s1","s5,s8,s12,s10,s9",
389,game_0389_branch_4_2,/home/pete/ontime/generated_games/game_0389_branch_4_2.tg,"s0,s3,s5,s7,s9,s11,s12,s14",True,0.099,"s0,s6,s10,s8,s3","s5,s12,s0,s3,s11,s14,s7,s9",
390,game_0390_branch_4_2,/home/pete/ontime/generated_games/game_0390_branch_4_2.tg,"s0,s1,s2,s6,s7,s8,s14",True,0.115,"s7,s3,s13,s1,s4,s0","s8,s0,s1,s7,s2,s14,s6",
391,game_0391_branch_3_2,/home/pete/ontime/generated_games/game_0391_branch_3_2.tg,s5,True,0.102,"s3,s0,s5,s1,s2",s5,
392,game_0392_branch_4_3,/home/pete/ontime/generated_games/game_0392_branch_4_3.tg,"s0,s4,s7,s11,s13,s19,s21,s24,s26,s27,s32,s36,s37",True,0.111,"s30,s32,s36,s9,s22,s28,s26,s14,s18,s13,s31,s37,s12,s4,s24,s11,s17,s5,s3,s29,s16,s0","s26,s7,s21,s0,s37,s32,s27,s13,s19,s11,s24,s4,s36",
393,game_0393_branch_2_3,/home/pete/ontime/generated_games/game_0393_branch_2_3.tg,s3,True,0.095,"s3,s2",s3,
394,game_0394_branch_4_3,/home/pete/ontime/generated_games/game_0394_branch_4_3.tg,"s0,s1,s2,s4,s5,s9,s11,s13,s16,s18,s19,s20,s30,s31,s35,s37,s38,s39",True,0.109,"s28,s24,s27,s11,s19,s33,s36,s18,s35,s5,s6,s3,s38,s1,s12,s21","s9,s2,s5,s0,s13,s19,s1,s18,s4,s30,s11,s35,s38,s31,s16,s20,s39,s37",
395,game_0395_branch_4_3,/home/pete/ontime/generated_games/game_0395_branch_4_3.tg,"s3,s4,s9,s13,s15,s17,s18,s19,s25,s26,s29,s30",True,0.109,"s17,s23,s19,s6,s39,s14,s26,s38,s33,s12,s31,s2,s10","s30,s25,s13,s4,s18,s17,s26,s3,s29,s15,s19,s9",
396,game_0396_branch_4_3,/home/pete/ontime/generated_games/game_0396_branch_4_3.tg,"s14,s16,s18,s22,s24,s30,s31,s36,s38",True,0.108,"s39,s3,s36,s7,s5,s26,s21,s29,s23,s18,s16,s31,s12,s10,s27,s22,s14,s13","s24,s22,s18,s36,s14,s16,s30,s38,s31",
397,game_0397_branch_2_3,/home/pete/ontime/generated_games/game_0397_branch_2_3.tg,s2,True,0.095,"s1,s0,s2",s2,
398,game_0398_branch_4_3,/home/pete/ontime/generated_games/game_0398_branch_4_3.tg,"s1,s7,s9,s14,s18,s19,s20,s23,s25,s27,s31,s38",True,0.109,"s17,s39,s38,s25,s5,s22,s28,s31,s18,s3,s29,s34,s35,s10,s16,s15,s13,s12,s32","s18,s31,s14,s27,s25,s7,s38,s23,s1,s9,s20,s19",
399,game_0399_branch_2_3,/home/pete/ontime/generated_games/game_0399_branch_2_3.tg,"s0,s1",True,0.100,"s3,s0","s1,s0",
400,game_0400_branch_3_2,/home/pete/ontime/generated_games/game_0400_branch_3_2.tg,"s0,s4",True,0.116,"s2,s0,s6,s4","s0,s4",
401,game_0401_cycle_4,/home/pete/ontime/generated_games/game_0401_cycle_4.tg,s0,True,0.107,"s0,s2",s0,
402,game_0402_cycle_8,/home/pete/ontime/generated_games/game_0402_cycle_8.tg,s7,True,0.132,"s2,s4,s3,s1,s0,s5",s7,
403,game_0403_cycle_3,/home/pete/ontime/generated_games/game_0403_cycle_3.tg,,False,0.000,,,No target vertices
404,game_0404_cycle_3,/home/pete/ontime/generated_games/game_0404_cycle_3.tg,"s0,s1",True,0.108,"s1,s0,s2","s1,s0",
405,game_0405_cycle_4,/home/pete/ontime/generated_games/game_0405_cycle_4.tg,s0,True,0.110,"s1,s0",s0,
406,game_0406_cycle_9,/home/pete/ontime/generated_games/game_0406_cycle_9.tg,"s3,s4",True,0.111,"s8,s7,s6","s4,s3",
407,game_0407_cycle_10,/home/pete/ontime/generated_games/game_0407_cycle_10.tg,"s2,s4,s7,s8,s9",True,0.113,"s8,s5,s1,s0,s2,s3","s7,s2,s8,s4,s9",
408,game_0408_cycle_3,/home/pete/ontime/generated_games/game_0408_cycle_3.tg,,False,0.000,,,No target vertices
409,game_0409_cycle_4,/home/pete/ontime/generated_games/game_0409_cycle_4.tg,s2,True,0.108,"s0,s1,s2",s2,
410,game_0410_cycle_9,/home/pete/ontime/generated_games/game_0410_cycle_9.tg,"s0,s1",True,0.137,s1,"s0,s1",
411,game_0411_cycle_10,/home/pete/ontime/generated_games/game_0411_cycle_10.tg,"s7,s8,s9",True,0.113,"s6,s9,s5,s7","s9,s7,s8",
412,game_0412_cycle_8,/home/pete/ontime/generated_games/game_0412_cycle_8.tg,"s1,s7",True,0.105,"s4,s6,s5","s7,s1",
413,game_0413_cycle_3,/home/pete/ontime/generated_games/game_0413_cycle_3.tg,s2,True,0.099,,s2,
414,game_0414_cycle_7,/home/pete/ontime/generated_games/game_0414_cycle_7.tg,,False,0.000,,,No target vertices
415,game_0415_cycle_10,/home/pete/ontime/generated_games/game_0415_cycle_10.tg,"s0,s2,s5,s7",True,0.105,"s6,s8,s5","s0,s7,s2,s5",
416,game_0416_cycle_5,/home/pete/ontime/generated_games/game_0416_cycle_5.tg,"s1,s3",True,0.102,s1,"s1,s3",
417,game_0417_cycle_8,/home/pete/ontime/generated_games/game_0417_cycle_8.tg,,False,0.000,,,No target vertices
418,game_0418_cycle_10,/home/pete/ontime/generated_games/game_0418_cycle_10.tg,"s1,s2,s8,s9",True,0.107,"s4,s6,s5,s2","s2,s1,s8,s9",
419,game_0419_cycle_6,/home/pete/ontime/generated_games/game_0419_cycle_6.tg,"s0,s1,s4",True,0.106,"s0,s5,s2","s0,s1,s4",
420,game_0420_cycle_6,/home/pete/ontime/generated_games/game_0420_cycle_6.tg,s0,True,0.110,s4,s0,
421,game_0421_cycle_10,/home/pete/ontime/generated_games/game_0421_cycle_10.tg,"s2,s5,s8",True,0.107,"s8,s4,s9,s7","s2,s8,s5",
422,game_0422_cycle_4,/home/pete/ontime/generated_games/game_0422_cycle_4.tg,,False,0.000,,,No target vertices
423,game_0423_cycle_6,/home/pete/ontime/generated_games/game_0423_cycle_6.tg,"s0,s5",True,0.103,"s0,s5,s1","s5,s0",
424,game_0424_cycle_6,/home/pete/ontime/generated_games/game_0424_cycle_6.tg,"s2,s3,s4",True,0.104,"s5,s0","s3,s2,s4",
425,game_0425_cycle_6,/home/pete/ontime/generated_games/game_0425_cycle_6.tg,s2,True,0.102,,s2,
426,game_0426_cycle_4,/home/pete/ontime/generated_games/game_0426_cycle_4.tg,"s0,s1,s3",True,0.099,,"s0,s1,s3",
427,game_0427_cycle_10,/home/pete/ontime/generated_games/game_0427_cycle_10.tg,"s1,s2,s3,s8,s9",True,0.121,"s3,s1,s8,s0,s7,s9","s8,s2,s1,s3,s9",
428,game_0428_cycle_9,/home/pete/ontime/generated_games/game_0428_cycle_9.tg,"s0,s5,s8",True,0.113,"s0,s3,s4,s6,s8","s5,s0,s8",
429,game_0429_cycle_9,/home/pete/ontime/generated_games/game_0429_cycle_9.tg,"s0,s3,s6,s7",True,0.105,s5,"s6,s7,s0,s3",
430,game_0430_cycle_10,/home/pete/ontime/generated_games/game_0430_cycle_10.tg,s8,True,0.117,"s1,s4,s8,s7,s9",s8,
431,game_0431_cycle_8,/home/pete/ontime/generated_games/game_0431_cycle_8.tg,s4,True,0.113,"s0,s6,s7,s2,s5",s4,
432,game_0432_cycle_6,/home/pete/ontime/generated_games/game_0432_cycle_6.tg,"s4,s5",True,0.098,"s4,s3,s1,s5,s2,s0","s4,s5",
433,game_0433_cycle_4,/home/pete/ontime/generated_games/game_0433_cycle_4.tg,s1,True,0.110,s0,s1,
434,game_0434_cycle_3,/home/pete/ontime/generated_games/game_0434_cycle_3.tg,,False,0.000,,,No target vertices
435,game_0435_cycle_7,/home/pete/ontime/generated_games/game_0435_cycle_7.tg,"s3,s5",True,0.118,"s2,s4","s5,s3",
436,game_0436_cycle_8,/home/pete/ontime/generated_games/game_0436_cycle_8.tg,"s3,s4",True,0.101,"s4,s0,s2,s3,s1","s4,s3",
437,game_0437_cycle_5,/home/pete/ontime/generated_games/game_0437_cycle_5.tg,s2,True,0.097,"s0,s1",s2,
438,game_0438_cycle_8,/home/pete/ontime/generated_games/game_0438_cycle_8.tg,s2,True,0.100,"s3,s5,s6,s2,s4",s2,
439,game_0439_cycle_5,/home/pete/ontime/generated_games/game_0439_cycle_5.tg,"s1,s3",True,0.099,"s4,s0,s3","s1,s3",
440,game_0440_cycle_10,/home/pete/ontime/generated_games/game_0440_cycle_10.tg,"s0,s1,s3,s6",True,0.109,s4,"s3,s6,s0,s1",
441,game_0441_cycle_3,/home/pete/ontime/generated_games/game_0441_cycle_3.tg,s1,True,0.105,s0,s1,
442,game_0442_cycle_3,/home/pete/ontime/generated_games/game_0442_cycle_3.tg,,False,0.000,,,No target vertices
443,game_0443_cycle_3,/home/pete/ontime/generated_games/game_0443_cycle_3.tg,"s0,s1,s2",True,0.102,"s1,s2,s0","s0,s2,s1",
444,game_0444_cycle_4,/home/pete/ontime/generated_games/game_0444_cycle_4.tg,s1,True,0.097,"s0,s3,s1,s2",s1,
445,game_0445_cycle_7,/home/pete/ontime/generated_games/game_0445_cycle_7.tg,s4,True,0.101,"s0,s2,s1",s4,
446,game_0446_cycle_9,/home/pete/ontime/generated_games/game_0446_cycle_9.tg,"s1,s2,s6,s8",True,0.101,"s0,s2,s6,s7,s1,s3,s8","s1,s6,s8,s2",
447,game_0447_cycle_5,/home/pete/ontime/generated_games/game_0447_cycle_5.tg,s0,True,0.097,s4,s0,
448,game_0448_cycle_3,/home/pete/ontime/generated_games/game_0448_cycle_3.tg,s2,True,0.106,,s2,
449,game_0449_cycle_4,/home/pete/ontime/generated_games/game_0449_cycle_4.tg,"s0,s3",True,0.098,"s0,s1,s3","s0,s3",
450,game_0450_cycle_10,/home/pete/ontime/generated_games/game_0450_cycle_10.tg,"s3,s6",True,0.101,"s6,s7,s1,s8,s9","s3,s6",
451,game_0451_cycle_3,/home/pete/ontime/generated_games/game_0451_cycle_3.tg,,False,0.000,,,No target vertices
452,game_0452_cycle_4,/home/pete/ontime/generated_games/game_0452_cycle_4.tg,"s0,s2",True,2.015,"s2,s1","s0,s2",
453,game_0453_cycle_8,/home/pete/ontime/generated_games/game_0453_cycle_8.tg,s5,True,0.102,"s4,s7,s5,s3,s2",s5,
454,game_0454_cycle_6,/home/pete/ontime/generated_games/game_0454_cycle_6.tg,"s1,s5",True,0.097,"s2,s4,s1","s5,s1",
455,game_0455_cycle_3,/home/pete/ontime/generated_games/game_0455_cycle_3.tg,,False,0.000,,,No target vertices
456,game_0456_cycle_7,/home/pete/ontime/generated_games/game_0456_cycle_7.tg,"s1,s2",True,0.099,"s1,s3,s4","s2,s1",
457,game_0457_cycle_6,/home/pete/ontime/generated_games/game_0457_cycle_6.tg,"s3,s5",True,0.099,"s4,s0,s5","s3,s5",
458,game_0458_cycle_4,/home/pete/ontime/generated_games/game_0458_cycle_4.tg,s3,True,0.098,s1,s3,
459,game_0459_cycle_10,/home/pete/ontime/generated_games/game_0459_cycle_10.tg,"s5,s8",True,0.106,"s5,s7,s8,s6,s4,s0","s8,s5",
460,game_0460_cycle_4,/home/pete/ontime/generated_games/game_0460_cycle_4.tg,s0,True,0.097,"s2,s3,s1",s0,
461,game_0461_cycle_3,/home/pete/ontime/generated_games/game_0461_cycle_3.tg,"s0,s2",True,0.096,"s2,s1,s0","s2,s0",
462,game_0462_cycle_6,/home/pete/ontime/generated_games/game_0462_cycle_6.tg,s4,True,0.105,"s4,s5,s2,s3",s4,
463,game_0463_cycle_5,/home/pete/ontime/generated_games/game_0463_cycle_5.tg,"s0,s3",True,0.097,"s1,s0,s2,s3,s4","s3,s0",
464,game_0464_cycle_6,/home/pete/ontime/generated_games/game_0464_cycle_6.tg,,False,0.000,,,No target vertices
465,game_0465_cycle_10,/home/pete/ontime/generated_games/game_0465_cycle_10.tg,s0,True,0.101,"s8,s3,s6,s5",s0,
466,game_0466_cycle_4,/home/pete/ontime/generated_games/game_0466_cycle_4.tg,,False,0.000,,,No target vertices
467,game_0467_cycle_3,/home/pete/ontime/generated_games/game_0467_cycle_3.tg,,False,0.000,,,No target vertices
468,game_0468_cycle_4,/home/pete/ontime/generated_games/game_0468_cycle_4.tg,,False,0.000,,,No target vertices
469,game_0469_cycle_10,/home/pete/ontime/generated_games/game_0469_cycle_10.tg,"s3,s5,s9",True,0.110,,"s3,s9,s5",
470,game_0470_cycle_6,/home/pete/ontime/generated_games/game_0470_cycle_6.tg,,False,0.000,,,No target vertices
471,game_0471_cycle_3,/home/pete/ontime/generated_games/game_0471_cycle_3.tg,,False,0.000,,,No target vertices
472,game_0472_cycle_5,/home/pete/ontime/generated_games/game_0472_cycle_5.tg,s1,True,0.108,"s1,s3,s4",s1,
473,game_0473_cycle_8,/home/pete/ontime/generated_games/game_0473_cycle_8.tg,"s0,s1,s2,s3,s4,s5,s7",True,0.108,"s7,s5","s0,s3,s2,s1,s4,s7,s5",
474,game_0474_cycle_10,/home/pete/ontime/generated_games/game_0474_cycle_10.tg,"s0,s1,s2,s3,s8,s9",True,0.106,"s9,s7,s5,s1,s3,s8","s3,s0,s9,s8,s2,s1",
475,game_0475_cycle_10,/home/pete/ontime/generated_games/game_0475_cycle_10.tg,"s0,s2,s7,s9",True,0.106,"s6,s3,s1,s2,s5,s4","s0,s7,s9,s2",
476,game_0476_cycle_9,/home/pete/ontime/generated_games/game_0476_cycle_9.tg,"s5,s7",True,0.103,"s5,s2,s8,s1,s6","s5,s7",
477,game_0477_cycle_7,/home/pete/ontime/generated_games/game_0477_cycle_7.tg,"s0,s5",True,0.103,"s3,s1","s0,s5",
478,game_0478_cycle_8,/home/pete/ontime/generated_games/game_0478_cycle_8.tg,s6,True,0.101,"s6,s1,s2,s0,s3",s6,
479,game_0479_cycle_8,/home/pete/ontime/generated_games/game_0479_cycle_8.tg,"s1,s7",True,0.101,"s7,s6,s0","s1,s7",
480,game_0480_cycle_6,/home/pete/ontime/generated_games/game_0480_cycle_6.tg,"s0,s4,s5",True,0.099,"s1,s4,s5","s5,s4,s0",
481,game_0481_cycle_9,/home/pete/ontime/generated_games/game_0481_cycle_9.tg,"s3,s7",True,0.108,"s4,s7,s2,s8","s7,s3",
482,game_0482_cycle_9,/home/pete/ontime/generated_games/game_0482_cycle_9.tg,"s1,s5,s6",True,0.110,"s0,s7,s3,s8,s2,s1,s5,s6","s1,s6,s5",
483,game_0483_cycle_4,/home/pete/ontime/generated_games/game_0483_cycle_4.tg,"s0,s2",True,0.108,,"s0,s2",
484,game_0484_cycle_9,/home/pete/ontime/generated_games/game_0484_cycle_9.tg,"s0,s5,s6",True,0.102,"s3,s8,s1,s6,s5,s7","s5,s0,s6",
485,game_0485_cycle_5,/home/pete/ontime/generated_games/game_0485_cycle_5.tg,,False,0.000,,,No target vertices
486,game_0486_cycle_4,/home/pete/ontime/generated_games/game_0486_cycle_4.tg,"s0,s1,s3",True,0.102,"s2,s1,s0,s3","s1,s3,s0",
487,game_0487_cycle_8,/home/pete/ontime/generated_games/game_0487_cycle_8.tg,s4,True,0.104,"s5,s0",s4,
488,game_0488_cycle_7,/home/pete/ontime/generated_games/game_0488_cycle_7.tg,"s2,s5",True,0.106,"s5,s2,s3","s2,s5",
489,game_0489_cycle_6,/home/pete/ontime/generated_games/game_0489_cycle_6.tg,,False,0.000,,,No target vertices
490,game_0490_cycle_4,/home/pete/ontime/generated_games/game_0490_cycle_4.tg,"s0,s1,s3",True,0.103,,"s1,s0,s3",
491,game_0491_cycle_7,/home/pete/ontime/generated_games/game_0491_cycle_7.tg,s1,True,0.106,"s3,s4",s1,
492,game_0492_cycle_5,/home/pete/ontime/generated_games/game_0492_cycle_5.tg,s0,True,0.102,"s1,s2,s4",s0,
493,game_0493_cycle_8,/home/pete/ontime/generated_games/game_0493_cycle_8.tg,"s0,s2,s3,s4,s5,s6,s7",True,0.104,"s7,s0","s2,s4,s0,s7,s3,s6,s5",
494,game_0494_cycle_8,/home/pete/ontime/generated_games/game_0494_cycle_8.tg,s1,True,0.104,"s6,s2",s1,
495,game_0495_cycle_7,/home/pete/ontime/generated_games/game_0495_cycle_7.tg,s5,True,0.104,s4,s5,
496,game_0496_cycle_4,/home/pete/ontime/generated_games/game_0496_cycle_4.tg,"s0,s1,s2",True,0.099,s2,"s2,s0,s1",
497,game_0497_cycle_3,/home/pete/ontime/generated_games/game_0497_cycle_3.tg,s2,True,0.089,,s2,
498,game_0498_cycle_9,/home/pete/ontime/generated_games/game_0498_cycle_9.tg,"s1,s3",True,0.093,"s7,s4,s2,s0,s8,s3","s3,s1",
499,game_0499_cycle_5,/home/pete/ontime/generated_games/game_0499_cycle_5.tg,s3,True,0.106,"s1,s3",s3,
500,game_0500_cycle_9,/home/pete/ontime/generated_games/game_0500_cycle_9.tg,"s2,s7",True,0.092,s4,"s7,s2",
501,game_0501_cycle_4,/home/pete/ontime/generated_games/game_0501_cycle_4.tg,s2,True,0.111,"s2,s0,s3",s2,
502,game_0502_cycle_4,/home/pete/ontime/generated_games/game_0502_cycle_4.tg,"s1,s2",True,0.105,,"s1,s2",
503,game_0503_cycle_7,/home/pete/ontime/generated_games/game_0503_cycle_7.tg,s0,True,0.107,"s6,s0,s3,s2,s1",s0,
504,game_0504_cycle_10,/home/pete/ontime/generated_games/game_0504_cycle_10.tg,"s0,s6",True,0.111,"s8,s1,s2,s6","s6,s0",
505,game_0505_cycle_9,/home/pete/ontime/generated_games/game_0505_cycle_9.tg,"s2,s4,s7",True,0.112,"s1,s8,s2,s0","s4,s2,s7",
506,game_0506_cycle_6,/home/pete/ontime/generated_games/game_0506_cycle_6.tg,s5,True,0.111,"s1,s5,s3,s0,s4",s5,
507,game_0507_cycle_7,/home/pete/ontime/generated_games/game_0507_cycle_7.tg,"s4,s5,s6",True,0.113,"s1,s3,s6,s2","s4,s6,s5",
508,game_0508_cycle_7,/home/pete/ontime/generated_games/game_0508_cycle_7.tg,"s1,s2",True,0.122,"s1,s0,s5,s4,s6,s2","s2,s1",
509,game_0509_cycle_10,/home/pete/ontime/generated_games/game_0509_cycle_10.tg,s5,True,0.117,"s0,s3,s4",s5,
510,game_0510_cycle_10,/home/pete/ontime/generated_games/game_0510_cycle_10.tg,"s0,s7,s8",True,0.110,"s3,s9","s8,s0,s7",
511,game_0511_cycle_9,/home/pete/ontime/generated_games/game_0511_cycle_9.tg,"s0,s1,s3,s5",True,0.105,"s5,s0,s6","s0,s5,s1,s3",
512,game_0512_cycle_8,/home/pete/ontime/generated_games/game_0512_cycle_8.tg,"s6,s7",True,0.108,"s3,s7,s2,s4,s5,s0","s7,s6",
513,game_0513_cycle_4,/home/pete/ontime/generated_games/game_0513_cycle_4.tg,s3,True,0.108,s0,s3,
